STATE/UT,DISTRICT,Year,Rape,Custodial Rape,Custodial_Gang Rape,Custodial_Other Rape,Rape other than Custodial,Rape_Gang Rape,Rape_Others,Attempt to commit Rape,Kidnapping & Abduction_Total,Kidnaping & Abduction,Kidnaping & Abduction in order to Murder,Kidnapping for Ransom,Kidnapping & Abduction of Women to compel her for marriage,Kidnaping & Abduction_Others,Dowry Deaths,Assault on Women with intent to outrage her Modesty,Sexual Harassment,Assault on women with intent to Disrobe,Voyeurism,Stalking,Others,Insult to the Modesty of Women,At Office premises,In places related to work,In Public Transport system,In other Places,Cruelty by Husband or his Relatives,Importation of Girls ,Murder,Attempt to commit Murder,Culpable Homicide not amounting to Murder,Attempt to commit Culpable Homicide,Grievous Hurt,Hurt,Acid attack,Attempt to Acid Attack,Deaths caused with intent to cause miscarriage,Causing miscarriage without consent of women,Dacoity_Total,Dacoity with Murder,Other Dacoity,Robbery,Arson,HumanTrafficking,Abetment of Suicides of Women,UnNatural Offences,Other IPC Crimes,"Dowry Prohibition Act, 1961","Indecent Representation of Women (P) Act, 1986","Commission of Sati Prevention Act, 1987","Protection of Women from Domestic Violence Act, 2005",Immoral Traffic Prevention Act,ITP Under Section 5,ITP Under Section 6,ITP Under Section 7,ITP Under Section 8,ITP Under Other Sections,Other SLL Crimes against Women,Total Crimes against Women
ODISHA,GANJAM,2014,85,0,0,0,85,5,80,0,97,17,0,0,80,0,13,410,43,67,0,12,288,50,0,0,0,50,79,0,18,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,166,0,0,0,1,0,0,0,0,1,0,955
ODISHA,JAGATSINGHPUR,2014,37,0,0,0,37,3,34,0,68,33,1,0,0,34,26,208,20,78,1,4,105,4,0,0,0,4,119,0,21,19,0,0,21,20,1,0,0,0,0,0,0,27,3,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,652
ODISHA,JAJPUR,2014,73,0,0,0,73,0,73,0,116,0,0,0,116,0,49,238,25,0,0,1,212,16,0,0,0,16,52,0,36,3,0,0,371,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,956
ODISHA,JHARSUGUDA,2014,42,0,0,0,42,0,42,0,21,11,0,0,8,2,9,108,8,1,0,2,97,4,0,0,0,4,51,0,3,0,0,0,25,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265
ODISHA,KALAHANDI,2014,101,0,0,0,101,4,97,0,154,0,0,0,154,0,12,215,11,36,0,7,161,14,0,0,0,14,125,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633
ODISHA,KANDHAMAL,2014,54,0,0,0,54,1,53,0,32,15,0,0,10,7,4,121,16,7,1,6,91,9,0,0,0,9,35,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,282
ODISHA,KENDRAPARA,2014,48,0,0,0,48,6,42,0,81,0,0,0,81,0,32,154,60,38,1,3,52,19,0,0,0,19,217,0,26,16,0,0,19,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,617
ODISHA,KEONJHAR,2014,103,0,0,0,103,5,98,0,80,0,0,0,35,45,11,293,27,51,0,0,215,14,0,0,0,14,65,0,32,42,0,0,113,113,0,0,0,0,10,0,10,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,771
ODISHA,KHURDA,2014,39,0,0,0,39,0,39,0,74,43,0,0,20,11,22,103,12,57,2,5,27,21,0,0,0,21,37,0,21,5,0,0,3,3,0,0,0,0,3,0,3,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,371
ODISHA,KORAPUT,2014,94,0,0,0,94,0,94,0,69,38,0,0,22,9,4,152,4,7,1,5,135,5,0,0,0,5,46,0,21,21,0,0,2,2,0,0,0,0,7,0,7,12,4,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,508
ODISHA,MALKANGIRI,2014,19,0,0,0,19,1,18,0,11,11,0,0,0,0,4,29,3,8,0,0,18,5,0,0,0,5,16,0,11,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,99
ODISHA,MAYURBHANJ,2014,139,0,0,0,139,10,129,16,126,66,1,0,40,19,32,324,41,53,3,7,220,21,0,0,0,21,270,0,47,42,1,0,17,17,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25,1063
ODISHA,NAYAGARH,2014,23,0,0,0,23,0,23,0,33,24,0,0,9,0,7,37,7,14,3,3,10,2,0,0,0,2,23,0,8,41,0,0,2,2,0,0,0,0,5,0,5,9,4,0,0,1,295,99,0,0,0,0,0,0,0,0,0,0,589
ODISHA,NABARANGPUR,2014,73,0,0,0,73,7,66,0,97,15,0,0,82,0,1,194,27,49,1,8,109,12,0,0,0,12,93,0,7,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,0,0,1,0,0,0,533
ODISHA,NUAPADA,2014,26,0,0,0,26,0,26,0,42,0,0,0,42,0,5,136,8,2,0,3,123,4,0,0,0,4,91,0,6,6,0,0,4,4,0,0,0,0,3,0,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,341
ODISHA,PURI,2014,68,0,0,0,68,0,68,5,123,123,0,0,0,0,32,151,32,50,3,8,58,7,0,0,0,7,176,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,1066
ODISHA,RAYAGADA,2014,59,0,0,0,59,2,57,0,64,44,0,0,6,14,0,102,5,17,1,2,77,5,0,0,0,5,121,0,9,14,2,0,0,0,0,0,0,0,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,382
ODISHA,ROURKELA,2014,73,0,0,0,73,1,72,0,67,45,0,0,22,0,4,174,23,27,2,2,120,11,0,0,0,11,139,0,31,4,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,595
ODISHA,SAMBALPUR,2014,81,0,0,0,81,6,75,0,63,63,0,0,0,0,10,108,30,40,2,8,28,9,0,0,0,9,44,0,17,9,0,0,42,42,0,0,0,0,0,0,0,0,0,2,0,0,47,0,0,0,0,2,0,0,0,0,2,0,434
ODISHA,SONEPUR,2014,18,0,0,0,18,1,17,0,23,23,0,0,0,0,4,46,4,19,0,0,23,0,0,0,0,0,29,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
ODISHA,SRP (CUTTACK),2014,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,9,2,1,0,1,5,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
ODISHA,SRP (ROURKELA),2014,1,0,0,0,1,1,0,0,3,0,0,0,1,2,0,10,1,1,0,0,8,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
ODISHA,SUNDARGARH,2014,49,0,0,0,49,5,44,0,35,33,0,0,2,0,12,94,16,22,1,3,52,1,0,0,0,1,84,0,24,5,0,0,7,7,0,0,0,0,1,0,1,4,1,6,0,0,230,0,0,0,0,0,0,0,0,0,0,0,553
ODISHA,TOTAL,2014,1978,0,0,0,1978,82,1896,33,2436,849,2,4,1313,268,441,5543,802,1142,28,134,3437,379,8,10,1,360,3114,0,614,347,13,0,969,959,8,2,0,0,45,0,45,196,37,30,4,3,1676,646,0,0,0,32,7,0,1,0,24,28,18564
PUNJAB,AMRITSAR RURAL,2014,31,0,0,0,31,4,27,19,83,0,0,0,77,6,6,78,11,4,0,1,62,0,0,0,0,0,53,0,9,9,1,0,28,28,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,322
PUNJAB,BARNALA,2014,31,0,0,0,31,1,30,1,25,0,0,0,25,0,0,17,4,0,1,0,12,0,0,0,0,0,27,0,5,2,0,0,7,5,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,119
PUNJAB,BATALA,2014,30,0,0,0,30,0,30,6,34,1,0,0,33,0,3,36,36,0,0,0,0,0,0,0,0,0,37,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
PUNJAB,BATHINDA,2014,56,0,0,0,56,0,56,3,49,4,0,0,37,8,5,77,15,1,0,16,45,0,0,0,0,0,74,0,9,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,6,0,299
PUNJAB,CP AMRITSAR,2014,34,0,0,0,34,2,32,8,56,1,0,0,47,8,3,45,45,0,0,0,0,2,0,0,0,2,150,0,7,3,0,0,6,5,1,0,0,0,0,0,0,2,0,0,10,0,24,1,0,0,2,9,9,0,0,0,0,20,382
PUNJAB,CP JALANDHAR,2014,49,0,0,0,49,0,49,4,77,5,0,1,45,26,1,77,23,4,1,2,47,2,0,0,0,2,106,0,7,10,2,1,7,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,0,357
PUNJAB,CP LUDHIANA,2014,111,0,0,0,111,2,109,21,246,0,0,0,113,133,5,98,10,2,1,2,83,19,0,0,0,19,158,0,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,17,0,0,0,0,17,0,731
PUNJAB,FARIDKOT,2014,24,0,0,0,24,0,24,0,10,0,0,0,10,0,1,16,8,0,0,0,8,0,0,0,0,0,16,0,6,5,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
PUNJAB,FATEHGARH SAHIB,2014,26,0,0,0,26,0,26,6,15,0,0,0,15,0,4,22,0,0,0,0,22,0,0,0,0,0,28,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
PUNJAB,FAZILKA,2014,52,0,0,0,52,0,52,5,28,2,0,0,26,0,4,18,0,0,0,0,18,0,0,0,0,0,59,0,8,2,2,0,7,7,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,191
PUNJAB,FEROZEPUR,2014,55,0,0,0,55,0,55,7,17,0,0,0,12,5,3,31,8,3,0,1,19,0,0,0,0,0,45,0,5,4,0,0,28,28,0,0,0,0,0,0,0,0,0,0,5,0,33,0,0,0,0,4,4,0,0,0,0,0,237
PUNJAB,G. R. P.,2014,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
PUNJAB,GURDASPUR,2014,26,0,0,0,26,0,26,8,19,0,0,0,19,0,2,37,4,3,0,2,28,0,0,0,0,0,47,0,3,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
PUNJAB,HOSHIARPUR,2014,43,0,0,0,43,0,43,7,52,52,0,0,0,0,7,41,0,0,41,0,0,2,0,0,0,2,93,0,4,8,1,0,62,62,0,0,0,0,0,0,0,0,0,0,7,0,151,0,0,0,0,3,3,0,0,0,0,117,598
PUNJAB,JALANDHAR RURAL,2014,31,0,0,0,31,2,29,4,34,0,0,0,18,16,2,37,9,1,1,1,25,0,0,0,0,0,32,0,11,4,6,1,7,7,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,2,2,0,0,0,0,9,189
PUNJAB,KAPURTHALA,2014,29,0,0,0,29,0,29,14,29,0,0,0,21,8,3,33,5,0,0,2,26,1,0,0,0,1,58,0,9,3,0,0,25,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205
PUNJAB,KHANNA,2014,23,0,0,0,23,0,23,0,37,0,0,0,32,5,3,34,30,1,2,1,0,0,0,0,0,0,38,0,6,5,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,155
PUNJAB,LUDHIANA RURAL,2014,14,0,0,0,14,0,14,3,41,0,0,0,37,4,3,22,0,0,0,0,22,0,0,0,0,0,30,0,6,4,3,1,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
PUNJAB,MANSA,2014,22,0,0,0,22,0,22,5,8,0,0,0,8,0,5,22,7,3,0,1,11,2,0,0,0,2,39,0,9,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,130
PUNJAB,MOGA,2014,29,0,0,0,29,1,28,1,29,6,0,0,23,0,0,39,10,7,0,4,18,2,0,0,0,2,27,0,6,2,0,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,166
PUNJAB,MUKTSAR,2014,29,0,0,0,29,0,29,1,26,4,0,0,22,0,1,24,5,4,0,2,13,1,0,1,0,0,26,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,126
PUNJAB,PATHANKOT,2014,11,0,0,0,11,0,11,5,6,0,0,0,5,1,4,11,2,5,0,0,4,0,0,0,0,0,80,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,129
PUNJAB,PATIALA,2014,38,0,0,0,38,3,35,8,51,0,0,0,0,51,4,66,19,3,1,5,38,1,0,0,0,1,175,0,15,12,3,0,9,9,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,3,0,0,0,0,3,0,399
PUNJAB,ROPAR,2014,21,0,0,0,21,0,21,0,33,11,0,0,22,0,2,52,0,0,0,0,52,2,0,2,0,0,37,0,5,3,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,1,0,0,198
PUNJAB,SANGRUR,2014,57,0,0,0,57,0,57,0,46,0,0,0,46,0,7,54,17,0,0,0,37,0,0,0,0,0,85,0,9,4,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,0,0,0,0,0,279
PUNJAB,SAS NAGAR,2014,59,0,0,0,59,2,57,5,75,0,0,0,75,0,5,57,57,0,0,0,0,0,0,0,0,0,74,0,5,4,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
PUNJAB,SBS NAGAR,2014,20,0,0,0,20,0,20,7,14,0,0,0,2,12,2,18,4,0,0,6,8,1,0,0,0,1,35,0,4,4,0,0,7,7,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,120
PUNJAB,TARN TARAN,2014,29,0,0,0,29,7,22,6,36,0,0,0,36,0,5,48,12,0,0,2,34,0,0,0,0,0,52,0,12,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,201
PUNJAB,TOTAL,2014,981,0,0,0,981,24,957,154,1176,86,0,1,806,283,90,1113,344,41,48,48,632,35,0,3,0,32,1681,0,213,109,19,4,331,324,5,2,0,0,1,1,0,4,3,1,124,3,222,5,1,0,2,63,33,0,0,1,29,146,6481
RAJASTHAN,AJMER,2014,130,1,1,0,129,6,123,12,162,22,0,0,21,119,10,181,51,12,7,3,108,0,0,0,0,0,844,0,12,3,4,1,1,1,0,0,0,0,0,0,0,3,2,0,13,1,1,0,1,0,0,2,0,1,0,1,0,3,1386
RAJASTHAN,ALWAR,2014,299,0,0,0,299,111,188,29,247,201,0,0,0,46,33,256,0,0,0,0,256,0,0,0,0,0,720,0,14,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,109,1721
RAJASTHAN,BANSWARA,2014,146,0,0,0,146,2,144,12,136,0,0,0,36,100,6,103,0,0,0,0,103,0,0,0,0,0,198,0,13,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,626
RAJASTHAN,BARAN,2014,67,0,0,0,67,5,62,15,156,0,0,0,156,0,5,212,0,0,0,0,212,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,806
RAJASTHAN,BARMER,2014,93,0,0,0,93,33,60,46,42,0,0,0,41,1,26,272,55,21,1,1,194,0,0,0,0,0,270,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,775
RAJASTHAN,BHARATPUR,2014,219,0,0,0,219,84,135,5,187,44,0,0,76,67,36,145,4,4,0,2,135,0,0,0,0,0,606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,66,0,0,0,3,0,0,0,0,0,0,0,1270
RAJASTHAN,BHILWARA,2014,54,0,0,0,54,1,53,0,109,0,0,0,109,0,8,173,0,0,0,0,173,0,0,0,0,0,965,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1313
RAJASTHAN,BIKANER,2014,75,0,0,0,75,0,75,0,71,0,0,0,71,0,15,89,0,0,0,0,89,0,0,0,0,0,584,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,26,881
RAJASTHAN,BUNDI,2014,80,0,0,0,80,0,80,0,119,0,0,0,119,0,4,179,0,0,0,0,179,0,0,0,0,0,325,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,4,721
RAJASTHAN,CHITTORGARH,2014,104,0,0,0,104,1,103,10,180,77,0,0,103,0,2,145,20,2,4,4,115,2,0,0,0,2,641,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1105
RAJASTHAN,CHURU,2014,72,0,0,0,72,0,72,11,58,58,0,0,0,0,7,45,0,0,0,0,45,0,0,0,0,0,414,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,628
RAJASTHAN,DAUSA,2014,37,0,0,0,37,6,31,0,88,0,88,0,0,0,5,150,0,0,0,0,150,0,0,0,0,0,234,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,601
RAJASTHAN,DHOLPUR,2014,78,0,0,0,78,11,67,17,68,32,0,0,36,0,21,43,7,13,2,1,20,0,0,0,0,0,249,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,500
RAJASTHAN,DUNGARPUR,2014,110,0,0,0,110,1,109,6,131,0,0,0,131,0,13,154,0,0,0,0,154,0,0,0,0,0,187,0,10,3,0,0,17,17,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,643
RAJASTHAN,G.R.P.AJMER,2014,3,0,0,0,3,0,3,0,8,6,0,0,1,1,1,5,1,0,0,1,3,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,41
RAJASTHAN,G.R.P.JODHPUR,2014,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,7,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
RAJASTHAN,GANGANAGAR,2014,180,1,1,0,179,9,170,8,129,29,0,0,21,79,17,147,31,5,0,3,108,2,0,0,0,2,923,0,18,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,49,0,1,0,0,3,3,0,0,0,0,47,1535
RAJASTHAN,HANUMANGARH,2014,135,0,0,0,135,13,122,11,72,72,0,0,0,0,11,124,0,0,0,0,124,0,0,0,0,0,599,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,987
RAJASTHAN,JAIPUR EAST,2014,73,0,0,0,73,4,69,5,126,26,0,0,96,4,8,165,35,14,0,31,85,0,0,0,0,0,313,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,0,0,0,12,12,0,0,0,0,0,743
RAJASTHAN,JAIPUR NORTH,2014,42,0,0,0,42,0,42,0,104,104,0,0,0,0,4,75,0,0,0,0,75,0,0,0,0,0,296,0,8,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,9,0,0,7,0,0,0,0,7,0,569
RAJASTHAN,JAIPUR RURAL,2014,80,0,0,0,80,22,58,12,128,43,0,0,63,22,13,183,58,17,0,0,108,0,0,0,0,0,256,0,16,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,3,0,14,1,0,0,0,0,0,0,0,0,0,1,711
RAJASTHAN,JAIPUR SOUTH,2014,56,0,0,0,56,2,54,0,90,12,0,0,1,77,8,97,10,3,1,2,81,0,0,0,0,0,210,0,6,1,2,0,0,0,0,0,0,0,0,0,0,70,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,4,556
RAJASTHAN,JAIPUR WEST,2014,92,0,0,0,92,4,88,1,118,30,0,0,0,88,13,118,7,27,0,1,83,0,0,0,0,0,336,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,0,1,0,2,10,0,0,0,0,10,8,724
RAJASTHAN,JAISALMER,2014,10,0,0,0,10,0,10,0,10,0,0,0,10,0,5,94,0,0,0,0,94,0,0,0,0,0,48,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
RAJASTHAN,JALORE,2014,43,0,0,0,43,0,43,7,57,0,0,0,57,0,9,104,0,0,0,0,104,0,0,0,0,0,183,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,424
RAJASTHAN,JHALAWAR,2014,138,1,0,1,137,19,118,33,153,4,0,0,149,0,11,296,26,4,1,3,262,2,0,0,0,2,524,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,1,0,0,0,0,0,0,0,0,0,0,1187
RAJASTHAN,JHUNJHUNU,2014,79,0,0,0,79,9,70,5,89,0,0,0,25,64,12,53,0,0,0,0,53,0,0,0,0,0,361,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604
RAJASTHAN,JODHPUR EAST,2014,25,0,0,0,25,0,25,0,28,0,0,0,0,28,2,97,9,4,3,1,80,3,0,0,0,3,218,0,5,7,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,396
RAJASTHAN,JODHPUR WEST,2014,46,0,0,0,46,2,44,0,49,0,0,0,49,0,0,117,0,0,0,0,117,0,0,0,0,0,165,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,393
RAJASTHAN,JODHPUR RURAL,2014,43,0,0,0,43,1,42,2,43,9,0,0,34,0,6,115,14,12,0,14,75,0,0,0,0,0,210,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9,14,451
RAJASTHAN,KARAULI,2014,49,0,0,0,49,4,45,0,84,0,0,0,0,84,14,104,0,0,0,0,104,0,0,0,0,0,214,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,487
RAJASTHAN,KOTA CITY,2014,100,0,0,0,100,3,97,2,137,35,0,0,102,0,3,102,30,0,0,5,67,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,1,6,1,5,0,0,0,0,2,0,2,0,0,0,0,903
RAJASTHAN,KOTA RURAL,2014,60,0,0,0,60,4,56,0,75,0,0,0,75,0,2,186,0,0,0,0,186,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,605
RAJASTHAN,NAGAUR,2014,102,0,0,0,102,0,102,0,110,0,0,0,106,4,8,94,0,0,2,0,92,0,0,0,0,0,516,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,2,0,0,0,0,2,0,868
RAJASTHAN,PALI,2014,107,0,0,0,107,0,107,23,161,0,0,0,161,0,21,341,284,51,1,5,0,0,0,0,0,0,516,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1186
RAJASTHAN,PRAAPGARH,2014,202,0,0,0,202,12,190,7,142,0,0,0,142,0,12,305,64,24,0,1,216,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0,1,0,999
RAJASTHAN,RAJSAMAND,2014,48,0,0,0,48,1,47,0,72,10,0,0,41,21,6,81,3,13,0,3,62,0,0,0,0,0,290,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,520
RAJASTHAN,SAWAI MADHOPUR,2014,70,0,0,0,70,20,50,30,83,18,0,0,35,30,0,96,0,0,0,0,96,0,0,0,0,0,297,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,11,0,3,0,0,0,0,0,0,0,0,0,597
RAJASTHAN,SIKAR,2014,79,0,0,0,79,8,71,0,149,149,0,0,0,0,14,60,0,0,0,0,60,0,0,0,0,0,405,0,12,4,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,731
RAJASTHAN,SIROHI,2014,51,0,0,0,51,1,50,3,62,16,0,0,44,2,4,78,2,1,0,0,75,1,0,0,0,1,276,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,3,2,0,0,0,1,0,492
RAJASTHAN,TONK,2014,52,0,0,0,52,15,37,24,75,0,0,0,75,0,5,129,0,0,0,0,129,3,0,0,0,3,316,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,673
RAJASTHAN,UDAIPUR,2014,229,0,0,0,229,0,229,37,312,59,0,0,174,79,8,479,14,8,1,7,449,3,0,0,0,3,723,0,18,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,20,0,3,1,0,0,0,10,0,5,0,0,5,14,1863
RAJASTHAN,TOTAL,2014,3759,3,2,1,3756,414,3342,373,4421,1057,88,0,2360,916,408,5999,727,235,23,88,4926,18,0,0,2,16,15905,0,350,53,12,1,30,27,3,0,0,1,1,1,0,118,5,3,143,3,360,12,18,0,17,78,18,8,0,1,51,313,32401
SIKKIM,EAST,2014,16,0,0,0,16,1,15,5,9,7,0,0,0,2,0,15,4,1,0,1,9,0,0,0,0,0,4,0,1,1,0,0,8,7,1,0,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,67
